PassengerId,Survived,Pclass,Name,Age,SibSp,Parch,Ticket,Fare,Sex_male,Embarked_Q,Embarked_S
"486,-0.7892723355548015,0.8273772438659699,""Lefebre, Miss. Jeannie"",-0.048732033627216675,-0.5704718797539301,0.0,4133,0.6361682527552384,False,False,True"
"487,1.266989801811655,-1.5661069258891576,""Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)"",0.6664248928032523,1.3476052706640012,0.0,19943,-0.2305564248178402,False,False,True"
"488,-0.7892723355548015,-1.5661069258891576,""Kent, Mr. Edward Austin"",-0.048732033627216675,-0.5704718797539301,0.0,11771,0.969344695667394,True,False,False"
"489,-0.7892723355548015,0.8273772438659699,""Somerton, Mr. Francis William"",0.15559851678148875,-0.5704718797539301,0.0,A.5. 18509,-0.7345907658043109,True,False,True"
"490,1.266989801811655,0.8273772438659699,""Coutts, Master. Eden Leslie """"Neville"""""",-1.9898722625099183,1.3476052706640012,0.0,C.A. 37671,-0.11676659155244566,True,False,True"
"491,-0.7892723355548015,0.8273772438659699,""Hagland, Mr. Konrad Mathias Reiersen"",-0.048732033627216675,1.3476052706640012,0.0,65304,0.2032978121966066,True,False,True"
"492,-0.7892723355548015,0.8273772438659699,""Windelov, Mr. Einar"",-0.7638889600576857,-0.5704718797539301,0.0,SOTON/OQ 3101317,-0.7975537389764756,True,False,True"
"493,-0.7892723355548015,-1.5661069258891576,""Molson, Mr. Harry Markland"",-0.048732033627216675,-0.5704718797539301,0.0,113787,1.0323076688395587,True,False,True"
"494,-0.7892723355548015,-1.5661069258891576,""Artagaveytia, Mr. Ramon"",-0.048732033627216675,-0.5704718797539301,0.0,PC 17609,2.528008837287622,True,False,False"
"495,-0.7892723355548015,0.8273772438659699,""Stanley, Mr. Edward Roland"",-0.7638889600576857,-0.5704718797539301,0.0,A/4 45380,-0.7345907658043109,True,False,True"
"496,-0.7892723355548015,0.8273772438659699,""Yousseff, Mr. Gerious"",-0.048732033627216675,-0.5704718797539301,0.0,2627,-0.23023373958033289,True,False,False"
"497,1.266989801811655,-1.5661069258891576,""Eustis, Miss. Elizabeth Mussey"",2.607565121685954,1.3476052706640012,0.0,36947,-0.2305564248178402,False,False,False"
"498,-0.7892723355548015,0.8273772438659699,""Shellard, Mr. Frederick William"",-0.048732033627216675,-0.5704718797539301,0.0,C.A. 6212,-0.17972956472461032,True,False,True"
"499,-0.7892723355548015,-1.5661069258891576,""Allison, Mrs. Hudson J C (Bessie Waldo Daniels)"",-0.35522785924027483,1.3476052706640012,0.0,113781,-0.2305564248178402,False,False,True"
"500,-0.7892723355548015,0.8273772438659699,""Svensson, Mr. Olof"",-0.45739313444462754,-0.5704718797539301,0.0,350035,-0.7545972505297663,True,False,True"
"501,-0.7892723355548015,0.8273772438659699,""Calic, Mr. Petar"",-1.1725500608750965,-0.5704718797539301,0.0,315086,-0.6863847394693725,True,False,True"
"502,-0.7892723355548015,0.8273772438659699,""Canavan, Miss. Mary"",-0.7638889600576857,-0.5704718797539301,0.0,364846,-0.7582018807438727,False,True,False"
"503,-0.7892723355548015,0.8273772438659699,""O'Sullivan, Miss. Bridget Mary"",-0.048732033627216675,-0.5704718797539301,0.0,330909,-0.7677092896928696,False,True,False"
"504,-0.7892723355548015,0.8273772438659699,""Laitinen, Miss. Kristina Sofia"",0.8707554432119577,-0.5704718797539301,0.0,4135,-0.6135838017390571,False,False,True"
"505,1.266989801811655,-1.5661069258891576,""Maioni, Miss. Roberta"",-1.2747153360794492,-0.5704718797539301,0.0,110152,-0.2305564248178402,False,False,True"
"506,-0.7892723355548015,-1.5661069258891576,""Penasco y Castellana, Mr. Victor de Satode"",-1.0703847856707438,1.3476052706640012,0.0,PC 17758,-0.2305564248178402,True,False,False"
"507,1.266989801811655,-0.3693648410115938,""Quick, Mrs. Frederick Charles (Jane Richards)"",0.4620943423945469,-0.5704718797539301,0.0,26360,0.6781409447461326,False,False,True"
"508,1.266989801811655,-1.5661069258891576,""Bradley, Mr. George (""""George Arthur Brayton"""")"",-0.048732033627216675,-0.5704718797539301,0.0,111427,0.7214279888019959,True,False,True"
"509,-0.7892723355548015,0.8273772438659699,""Olsen, Mr. Henry Margido"",-0.048732033627216675,-0.5704718797539301,0.0,C 4001,0.40464553002954246,True,False,True"
"510,1.266989801811655,0.8273772438659699,""Lang, Mr. Fang"",-0.2530625840359221,-0.5704718797539301,0.0,1601,3.0782737413257553,True,False,True"
"511,1.266989801811655,0.8273772438659699,""Daly, Mr. Eugene Patrick"",0.05343324157713604,-0.5704718797539301,0.0,382651,-0.7582018807438727,True,True,False"
"512,-0.7892723355548015,0.8273772438659699,""Webber, Mr. James"",-0.048732033627216675,-0.5704718797539301,0.0,SOTON/OQ 3101316,-0.7345907658043109,True,False,True"
"513,1.266989801811655,-1.5661069258891576,""McGough, Mr. James Robert"",0.768590168007605,-0.5704718797539301,0.0,PC 17473,0.7007682632298794,True,False,True"
"514,1.266989801811655,-1.5661069258891576,""Rothschild, Mrs. Martin (Elizabeth L. Barrett)"",2.607565121685954,1.3476052706640012,0.0,PC 17603,3.3068450746840052,False,False,False"
"515,-0.7892723355548015,0.8273772438659699,""Coleff, Mr. Satio"",-0.45739313444462754,-0.5704718797539301,0.0,349209,-0.7782083654693281,True,False,True"
"516,-0.7892723355548015,-1.5661069258891576,""Walker, Mr. William Anderson"",1.892408195255485,-0.5704718797539301,0.0,36967,1.3094077137702553,True,False,True"
"517,1.266989801811655,-0.3693648410115938,""Lemore, Mrs. (Amelia Milley)"",0.5642596175988996,-0.5704718797539301,0.0,C.A. 34260,-0.5417666604645569,False,False,True"
"518,-0.7892723355548015,0.8273772438659699,""Ryan, Mr. Patrick"",-0.048732033627216675,-0.5704718797539301,0.0,371110,0.5325390692855019,True,True,False"
"519,1.266989801811655,-0.3693648410115938,""Angle, Mrs. William A (Florence """"Mary"""" Agnes Hughes)"",0.768590168007605,1.3476052706640012,0.0,226875,0.6781409447461326,False,False,True"
"520,-0.7892723355548015,0.8273772438659699,""Pavlovic, Mr. Stefo"",0.3599290671901942,-0.5704718797539301,0.0,349242,-0.7467268788832456,True,False,True"
"521,1.266989801811655,-1.5661069258891576,""Perreault, Miss. Anne"",0.15559851678148875,-0.5704718797539301,0.0,12749,-0.2305564248178402,False,False,True"
"522,-0.7892723355548015,0.8273772438659699,""Vovk, Mr. Janko"",-0.661723684853333,-0.5704718797539301,0.0,349252,-0.7467268788832456,True,False,True"
"523,-0.7892723355548015,0.8273772438659699,""Lahoud, Mr. Sarkis"",-0.048732033627216675,-0.5704718797539301,0.0,2624,-0.7995213318881058,True,False,False"
"524,1.266989801811655,-1.5661069258891576,""Hippach, Mrs. Louis Albert (Ida Sophia Fischer)"",1.5859123696424267,-0.5704718797539301,0.0,111361,3.1950228343302407,False,False,False"
"525,-0.7892723355548015,0.8273772438659699,""Kassem, Mr. Fared"",-0.048732033627216675,-0.5704718797539301,0.0,2700,-0.7991907762789521,True,False,False"
"526,-0.7892723355548015,0.8273772438659699,""Farrell, Mr. James"",1.2283339064271923,-0.5704718797539301,0.0,367232,-0.7582018807438727,True,True,False"
"527,1.266989801811655,-0.3693648410115938,""Ridsdale, Miss. Lucy"",2.198904020868543,-0.5704718797539301,0.0,W./C. 14258,-0.5417666604645569,False,False,True"
"528,-0.7892723355548015,-1.5661069258891576,""Farthing, Mr. John"",-0.048732033627216675,-0.5704718797539301,0.0,PC 17483,-0.2305564248178402,True,False,True"
"529,-0.7892723355548015,0.8273772438659699,""Salonen, Mr. Johan Werner"",1.0750859936206631,-0.5704718797539301,0.0,3101296,-0.7444287303624617,True,False,True"
"530,-0.7892723355548015,-0.3693648410115938,""Hocking, Mr. Richard George"",-0.5595584096489803,3.2656824210819324,0.0,29104,-0.4630629439993511,True,False,True"
"531,1.266989801811655,-0.3693648410115938,""Quick, Miss. Phyllis May"",-0.048732033627216675,1.3476052706640012,0.0,26360,0.6781409447461326,False,False,True"
"532,-0.7892723355548015,0.8273772438659699,""Toufik, Mr. Nakli"",-0.048732033627216675,-0.5704718797539301,0.0,2641,-0.7991907762789521,True,False,False"
"533,-0.7892723355548015,0.8273772438659699,""Elias, Mr. Joseph Jr"",-1.1725500608750965,1.3476052706640012,0.0,2690,-0.7991907762789521,True,False,False"
"534,1.266989801811655,0.8273772438659699,""Peter, Mrs. Catherine (Catherine Rizk)"",-0.048732033627216675,-0.5704718797539301,0.0,2668,0.3915256204947928,False,False,False"
"535,-0.7892723355548015,0.8273772438659699,""Cacic, Miss. Marija"",0.15559851678148875,-0.5704718797539301,0.0,315084,-0.6863847394693725,False,False,True"
"536,1.266989801811655,-0.3693648410115938,""Hart, Miss. Eva Miriam"",-2.1942028129186237,-0.5704718797539301,0.0,F.C.C. 13529,0.6978168738624341,False,False,True"
"537,-0.7892723355548015,-1.5661069258891576,""Butt, Major. Archibald Willingham"",1.6880776448467794,-0.5704718797539301,0.0,113050,0.7214279888019959,True,False,True"
"538,1.266989801811655,-1.5661069258891576,""LeRoy, Miss. Bertha"",0.15559851678148875,-0.5704718797539301,0.0,PC 17761,-0.2305564248178402,False,False,False"
"539,-0.7892723355548015,0.8273772438659699,""Risien, Mr. Samuel Beard"",-0.048732033627216675,-0.5704718797539301,0.0,364498,-0.22695179460373377,True,False,True"
"540,1.266989801811655,-1.5661069258891576,""Frolicher, Miss. Hedwig Margaritha"",-0.661723684853333,-0.5704718797539301,0.0,13568,2.527678281678469,False,False,False"
"541,1.266989801811655,-1.5661069258891576,""Crosby, Miss. Harriet R"",0.768590168007605,-0.5704718797539301,0.0,WE/P 5735,-0.2305564248178402,False,False,True"
"542,-0.7892723355548015,0.8273772438659699,""Andersson, Miss. Ingeborg Constanzia"",-1.9898722625099183,-0.5704718797539301,0.0,347082,1.093303049100093,False,False,True"
"543,-0.7892723355548015,0.8273772438659699,""Andersson, Miss. Sigrid Elisabeth"",-1.7855417121012127,-0.5704718797539301,0.0,347082,1.093303049100093,False,False,True"
"544,1.266989801811655,-0.3693648410115938,""Beane, Mr. Edward"",0.3599290671901942,1.3476052706640012,0.0,2908,0.6781409447461326,True,False,True"
"545,-0.7892723355548015,-1.5661069258891576,""Douglas, Mr. Walter Donald"",2.198904020868543,1.3476052706640012,0.0,PC 17761,-0.2305564248178402,True,False,False"
"546,-0.7892723355548015,-1.5661069258891576,""Nicholson, Mr. Arthur Ernest"",-0.048732033627216675,-0.5704718797539301,0.0,693,0.6781409447461326,True,False,True"
"547,1.266989801811655,-0.3693648410115938,""Beane, Mrs. Edward (Ethel Clarke)"",-0.9682195104663911,1.3476052706640012,0.0,2908,0.6781409447461326,False,False,True"
"548,1.266989801811655,-0.3693648410115938,""Padro y Manent, Mr. Julian"",-0.048732033627216675,-0.5704718797539301,0.0,SC/PARIS 2146,-0.2771254138503024,True,False,False"
"549,-0.7892723355548015,0.8273772438659699,""Goldsmith, Mr. Frank John"",0.4620943423945469,1.3476052706640012,0.0,363291,0.24723809709913092,True,False,True"
"550,1.266989801811655,-0.3693648410115938,""Davies, Master. John Morgan Jr"",-2.092037537714271,1.3476052706640012,0.0,C.A. 33112,1.5242058967470948,True,False,True"
"551,1.266989801811655,-1.5661069258891576,""Thayer, Mr. John Borland Jr"",-1.1725500608750965,-0.5704718797539301,0.0,17421,-0.2305564248178402,True,False,False"
"552,-0.7892723355548015,-0.3693648410115938,""Sharp, Mr. Percival James R"",-0.1508973088315694,-0.5704718797539301,0.0,244358,0.6781409447461326,True,False,True"
"553,-0.7892723355548015,0.8273772438659699,""O'Brien, Mr. Timothy"",-0.048732033627216675,-0.5704718797539301,0.0,330979,-0.7519685463998285,True,True,False"
"554,1.266989801811655,0.8273772438659699,""Leeni, Mr. Fahim (""""Philip Zenni"""")"",-0.661723684853333,-0.5704718797539301,0.0,2620,-0.7995213318881058,True,False,False"
"555,1.266989801811655,0.8273772438659699,""Ohman, Miss. Velin"",-0.661723684853333,-0.5704718797539301,0.0,347085,-0.7562342878322426,False,False,True"
"556,-0.7892723355548015,-1.5661069258891576,""Wright, Mr. George"",-0.048732033627216675,-0.5704718797539301,0.0,113807,0.7214279888019959,True,False,True"
"557,1.266989801811655,-1.5661069258891576,""Duff Gordon, Lady. (Lucille Christiana Sutherland) (""""Mrs Morgan"""")"",1.9945734704598377,1.3476052706640012,0.0,11755,1.7485114886729314,False,False,False"
"558,-0.7892723355548015,-1.5661069258891576,""Robbins, Mr. Victor"",-0.048732033627216675,-0.5704718797539301,0.0,PC 17757,-0.2305564248178402,True,False,False"
"559,1.266989801811655,-1.5661069258891576,""Taussig, Mrs. Emil (Tillie Mandelbaum)"",1.0750859936206631,1.3476052706640012,0.0,110413,-0.2305564248178402,False,False,True"
"560,1.266989801811655,0.8273772438659699,""de Messemaeker, Mrs. Guillaume Joseph (Emma)"",0.768590168007605,1.3476052706640012,0.0,345572,0.0012889831453628624,False,False,True"
"561,-0.7892723355548015,0.8273772438659699,""Morrow, Mr. Thomas Rowan"",-0.048732033627216675,-0.5704718797539301,0.0,372622,-0.7582018807438727,True,True,False"
"562,-0.7892723355548015,0.8273772438659699,""Sivic, Mr. Husein"",1.1772512688250159,-0.5704718797539301,0.0,349251,-0.7467268788832456,True,False,True"
"563,-0.7892723355548015,-0.3693648410115938,""Norman, Mr. Robert Douglas"",-0.048732033627216675,-0.5704718797539301,0.0,218629,-0.30565551106893957,True,False,True"
"564,-0.7892723355548015,0.8273772438659699,""Simmons, Mr. John"",-0.048732033627216675,-0.5704718797539301,0.0,SOTON/OQ 392082,-0.7345907658043109,True,False,True"
"565,-0.7892723355548015,0.8273772438659699,""Meanwell, Miss. (Marion Ogden)"",-0.048732033627216675,-0.5704718797539301,0.0,SOTON/O.Q. 392087,-0.7345907658043109,False,False,True"
"566,-0.7892723355548015,0.8273772438659699,""Davies, Mr. Alfred J"",-0.45739313444462754,3.2656824210819324,0.0,A/4 48871,0.5325390692855019,True,False,True"
"567,-0.7892723355548015,0.8273772438659699,""Stoytcheff, Mr. Ilia"",-0.9682195104663911,-0.5704718797539301,0.0,349205,-0.7467268788832456,True,False,True"
"568,-0.7892723355548015,0.8273772438659699,""Palsson, Mrs. Nils (Alma Cornelia Berglund)"",0.05343324157713604,-0.5704718797539301,0.0,349909,0.29052514115499417,False,False,True"
"569,-0.7892723355548015,0.8273772438659699,""Doharr, Mr. Tannous"",-0.048732033627216675,-0.5704718797539301,0.0,2686,-0.7991907762789521,True,False,False"
"570,1.266989801811655,0.8273772438659699,""Jonsson, Mr. Carl"",0.3599290671901942,-0.5704718797539301,0.0,350417,-0.7500009534881984,True,False,True"
"571,1.266989801811655,-0.3693648410115938,""Harris, Mr. George"",-0.048732033627216675,-0.5704718797539301,0.0,S.W./PP 752,-0.5417666604645569,True,False,True"
"572,1.266989801811655,-1.5661069258891576,""Appleton, Mrs. Edward Dale (Charlotte Lamson)"",2.505399846481601,3.2656824210819324,0.0,11769,2.6834486773064032,False,False,True"
"573,1.266989801811655,-1.5661069258891576,""Flynn, Mr. John Irwin (""""Irving"""")"",0.768590168007605,-0.5704718797539301,0.0,PC 17474,0.7086386348763998,True,False,True"
"574,1.266989801811655,0.8273772438659699,""Kelly, Miss. Mary"",-0.048732033627216675,-0.5704718797539301,0.0,14312,-0.7582018807438727,False,True,False"
"575,-0.7892723355548015,0.8273772438659699,""Rush, Mr. Alfred George John"",-1.2747153360794492,-0.5704718797539301,0.0,A/4. 20589,-0.7345907658043109,True,False,True"
"576,-0.7892723355548015,0.8273772438659699,""Patchett, Mr. George"",-0.9682195104663911,-0.5704718797539301,0.0,358585,-0.22695179460373377,True,False,True"
"577,1.266989801811655,-0.3693648410115938,""Garside, Miss. Ethel"",0.5642596175988996,-0.5704718797539301,0.0,243880,-0.34500736930154247,False,False,True"
"578,1.266989801811655,-1.5661069258891576,""Silvey, Mrs. William Baird (Alice Munger)"",1.0750859936206631,1.3476052706640012,0.0,13507,3.031382067055785,False,False,True"
"579,-0.7892723355548015,0.8273772438659699,""Caram, Mrs. Joseph (Maria Elias)"",-0.048732033627216675,1.3476052706640012,0.0,2689,-0.23023373958033289,False,False,False"
"580,1.266989801811655,0.8273772438659699,""Jussila, Mr. Eiriik"",0.3599290671901942,-0.5704718797539301,0.0,STON/O 2. 3101286,-0.7444287303624617,True,False,True"
"581,1.266989801811655,-0.3693648410115938,""Christy, Miss. Julie Rachel"",-0.35522785924027483,1.3476052706640012,0.0,237789,0.9929558106069557,False,False,True"
"582,1.266989801811655,-1.5661069258891576,""Thayer, Mrs. John Borland (Marian Longstreth Morris)"",1.0750859936206631,1.3476052706640012,0.0,17421,-0.2305564248178402,False,False,False"
"583,-0.7892723355548015,-0.3693648410115938,""Downton, Mr. William James"",2.607565121685954,-0.5704718797539301,0.0,28403,0.6781409447461326,True,False,True"
"584,-0.7892723355548015,-1.5661069258891576,""Ross, Mr. John Hugo"",0.768590168007605,-0.5704718797539301,0.0,13049,1.7898309398171641,True,False,False"
"585,-0.7892723355548015,0.8273772438659699,""Paulner, Mr. Uscher"",-0.048732033627216675,-0.5704718797539301,0.0,3411,-0.6824495536461122,True,False,False"
"586,1.266989801811655,-1.5661069258891576,""Taussig, Miss. Ruth"",-1.0703847856707438,-0.5704718797539301,0.0,110413,-0.2305564248178402,False,False,True"
"587,-0.7892723355548015,-0.3693648410115938,""Jarvis, Mr. John Denzil"",1.892408195255485,-0.5704718797539301,0.0,237565,-0.1875999363711309,True,False,True"
"588,1.266989801811655,-1.5661069258891576,""Frolicher-Stehli, Mr. Maxmillian"",-0.048732033627216675,1.3476052706640012,0.0,13567,-0.2305564248178402,True,False,False"
"589,-0.7892723355548015,0.8273772438659699,""Gilinski, Mr. Eliezer"",-0.661723684853333,-0.5704718797539301,0.0,14973,-0.7345907658043109,True,False,True"
"590,-0.7892723355548015,0.8273772438659699,""Murdlin, Mr. Joseph"",-0.048732033627216675,-0.5704718797539301,0.0,A./5. 3235,-0.7345907658043109,True,False,True"
"591,-0.7892723355548015,0.8273772438659699,""Rintamaki, Mr. Matti"",0.6664248928032523,-0.5704718797539301,0.0,STON/O 2. 3101273,-0.8073917035346264,True,False,True"
"592,1.266989801811655,-1.5661069258891576,""Stephenson, Mrs. Walter Bertram (Martha Eustis)"",2.4032345712772485,1.3476052706640012,0.0,36947,-0.2305564248178402,False,False,False"
"593,-0.7892723355548015,0.8273772438659699,""Elsbury, Mr. William James"",1.892408195255485,-0.5704718797539301,0.0,A/5 3902,-0.7975537389764756,True,False,True"
"594,-0.7892723355548015,0.8273772438659699,""Bourke, Miss. Mary"",-0.048732033627216675,-0.5704718797539301,0.0,364848,-0.7582018807438727,False,True,False"
"595,-0.7892723355548015,-0.3693648410115938,""Chapman, Mr. John Henry"",0.8707554432119577,1.3476052706640012,0.0,SC/AH 29037,0.6781409447461326,True,False,True"
"596,-0.7892723355548015,0.8273772438659699,""Van Impe, Mr. Jean Baptiste"",0.768590168007605,1.3476052706640012,0.0,345773,0.5325390692855019,True,False,True"
"597,1.266989801811655,-0.3693648410115938,""Leitch, Miss. Jessie Wills"",-0.048732033627216675,-0.5704718797539301,0.0,248727,1.229066960002573,False,False,True"
"598,-0.7892723355548015,0.8273772438659699,""Johnson, Mr. Alfred"",2.09673874566419,-0.5704718797539301,0.0,LINE,-1.3681556833492174,True,False,True"
"599,-0.7892723355548015,0.8273772438659699,""Boulos, Mr. Hanna"",-0.048732033627216675,-0.5704718797539301,0.0,2664,-0.7995213318881058,True,False,False"
"600,1.266989801811655,-1.5661069258891576,""Duff Gordon, Sir. Cosmo Edmund (""""Mr Morgan"""")"",2.09673874566419,1.3476052706640012,0.0,PC 17485,3.1123839320417748,True,False,False"
"601,1.266989801811655,-0.3693648410115938,""Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)"",-0.45739313444462754,3.2656824210819324,0.0,243847,0.7568446612113384,False,False,True"
"602,-0.7892723355548015,0.8273772438659699,""Slabenoff, Mr. Petco"",-0.048732033627216675,-0.5704718797539301,0.0,349214,-0.7467268788832456,True,False,True"
"603,-0.7892723355548015,-1.5661069258891576,""Harrington, Mr. Charles H"",-0.048732033627216675,-0.5704718797539301,0.0,113796,1.9688818947755073,True,False,True"
"604,-0.7892723355548015,0.8273772438659699,""Torber, Mr. Ernst William"",1.5859123696424267,-0.5704718797539301,0.0,364511,-0.7345907658043109,True,False,True"
"605,1.266989801811655,-1.5661069258891576,""Homer, Mr. Harry (""""Mr E Haven"""")"",0.6664248928032523,-0.5704718797539301,0.0,111426,0.7214279888019959,True,False,False"
"606,-0.7892723355548015,0.8273772438659699,""Lindell, Mr. Edvard Bengtsson"",0.768590168007605,1.3476052706640012,0.0,349910,-0.14431289231526764,True,False,True"
"607,-0.7892723355548015,0.8273772438659699,""Karaic, Mr. Milan"",0.15559851678148875,-0.5704718797539301,0.0,349246,-0.7467268788832456,True,False,True"
"608,1.266989801811655,-1.5661069258891576,""Daniel, Mr. Robert Williams"",-0.1508973088315694,-0.5704718797539301,0.0,113804,1.0323076688395587,True,False,True"
"609,1.266989801811655,-0.3693648410115938,""Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)"",-0.661723684853333,1.3476052706640012,0.0,SC/Paris 2123,1.9042818843008664,False,False,False"
"610,1.266989801811655,-1.5661069258891576,""Shutes, Miss. Elizabeth W"",1.1772512688250159,-0.5704718797539301,0.0,PC 17582,-0.2305564248178402,False,False,True"
"611,-0.7892723355548015,0.8273772438659699,""Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)"",1.0750859936206631,1.3476052706640012,0.0,347082,1.093303049100093,False,False,True"
"612,-0.7892723355548015,0.8273772438659699,""Jardin, Mr. Jose Neto"",-0.048732033627216675,-0.5704718797539301,0.0,SOTON/O.Q. 3101305,-0.8132944822695167,True,False,True"
"613,1.266989801811655,0.8273772438659699,""Murphy, Miss. Margaret Jane"",-0.048732033627216675,1.3476052706640012,0.0,367230,-0.148248078138528,False,True,False"
"614,-0.7892723355548015,0.8273772438659699,""Horgan, Mr. John"",-0.048732033627216675,-0.5704718797539301,0.0,370377,-0.7582018807438727,True,True,False"
"615,-0.7892723355548015,0.8273772438659699,""Brocklebank, Mr. William Alfred"",0.6664248928032523,-0.5704718797539301,0.0,364512,-0.7345907658043109,True,False,True"
"616,1.266989801811655,-0.3693648410115938,""Herman, Miss. Alice"",-0.45739313444462754,1.3476052706640012,0.0,220845,3.747585886889158,False,False,True"
"617,-0.7892723355548015,0.8273772438659699,""Danbom, Mr. Ernst Gilbert"",0.5642596175988996,1.3476052706640012,0.0,347080,-0.23482216625025432,True,False,True"
"618,-0.7892723355548015,0.8273772438659699,""Lobb, Mrs. William Arthur (Cordelia K Stanlick)"",-0.2530625840359221,1.3476052706640012,0.0,A/5. 3336,-0.10102584825940442,False,False,True"
"619,1.266989801811655,-0.3693648410115938,""Becker, Miss. Marion Louise"",-2.5006986385316816,3.2656824210819324,0.0,230136,1.7012892587938078,False,False,True"
"620,-0.7892723355548015,-0.3693648410115938,""Gavey, Mr. Lawrence"",-0.2530625840359221,-0.5704718797539301,0.0,31028,-0.5417666604645569,True,False,True"
"621,-0.7892723355548015,0.8273772438659699,""Yasbeck, Mr. Antoni"",-0.1508973088315694,1.3476052706640012,0.0,2659,-0.2305564248178402,True,False,False"
"622,1.266989801811655,-1.5661069258891576,""Kimball, Mr. Edwin Nelson Jr"",1.3815818192337213,1.3476052706640012,0.0,11753,2.7680551725064997,True,False,True"
"623,1.266989801811655,0.8273772438659699,""Nakid, Mr. Sahid"",-0.8660542352620384,1.3476052706640012,0.0,2653,-0.1292253898688878,True,False,False"
"624,-0.7892723355548015,0.8273772438659699,""Hansen, Mr. Henry Damsgaard"",-0.7638889600576857,-0.5704718797539301,0.0,350029,-0.7500009534881984,True,False,True"
"625,-0.7892723355548015,0.8273772438659699,""Bowen, Mr. David John """"Dai"""""",-0.7638889600576857,-0.5704718797539301,0.0,54636,-0.10102584825940442,True,False,True"
"626,-0.7892723355548015,-1.5661069258891576,""Sutton, Mr. Frederick"",-0.048732033627216675,-0.5704718797539301,0.0,36963,1.1756113957794052,True,False,True"
"627,-0.7892723355548015,-0.3693648410115938,""Kirkland, Rev. Charles Leonard"",-0.048732033627216675,-0.5704718797539301,0.0,219533,-0.3961647850039262,True,True,False"
"628,1.266989801811655,-1.5661069258891576,""Longley, Miss. Gretchen Fiske"",-0.7638889600576857,-0.5704718797539301,0.0,13502,-0.2305564248178402,False,False,True"
"629,-0.7892723355548015,0.8273772438659699,""Bostandyeff, Mr. Guentcho"",-0.2530625840359221,-0.5704718797539301,0.0,349224,-0.7467268788832456,True,False,True"
"630,-0.7892723355548015,0.8273772438659699,""O'Connell, Mr. Patrick D"",-0.048732033627216675,-0.5704718797539301,0.0,334912,-0.7595162328088417,True,True,False"
"631,1.266989801811655,-1.5661069258891576,""Barkworth, Mr. Algernon Henry Wilson"",-0.048732033627216675,-0.5704718797539301,0.0,27042,0.9929558106069557,True,False,True"
"632,-0.7892723355548015,0.8273772438659699,""Lundahl, Mr. Johan Svensson"",2.3010692960728956,-0.5704718797539301,0.0,347743,-0.812963926660363,True,False,True"
"633,1.266989801811655,-1.5661069258891576,""Stahelin-Maeglin, Dr. Max"",0.3599290671901942,-0.5704718797539301,0.0,13214,1.0323076688395587,True,False,False"
"634,-0.7892723355548015,-1.5661069258891576,""Parr, Mr. William Henry Marsh"",-0.048732033627216675,-0.5704718797539301,0.0,112052,-1.3681556833492174,True,False,True"
"635,-0.7892723355548015,0.8273772438659699,""Skoog, Miss. Mabel"",-1.9898722625099183,-0.5704718797539301,0.0,347088,0.8276780060300235,False,False,True"
"636,1.266989801811655,-0.3693648410115938,""Davis, Miss. Mary"",-0.048732033627216675,-0.5704718797539301,0.0,237668,-0.34500736930154247,False,False,True"
"637,-0.7892723355548015,0.8273772438659699,""Leinonen, Mr. Antti Gustaf"",0.3599290671901942,-0.5704718797539301,0.0,STON/O 2. 3101292,-0.7444287303624617,True,False,True"
"638,-0.7892723355548015,-0.3693648410115938,""Collyer, Mr. Harvey"",0.2577637919858415,1.3476052706640012,0.0,C.A. 31921,0.6978168738624341,True,False,True"
"639,-0.7892723355548015,0.8273772438659699,""Panula, Mrs. Juha (Maria Emilia Ojala)"",1.2794165440293686,-0.5704718797539301,0.0,3101295,1.7553980638636366,False,False,True"
"640,-0.7892723355548015,0.8273772438659699,""Thorneycroft, Mr. Percival"",-0.048732033627216675,1.3476052706640012,0.0,376564,-0.10102584825940442,True,False,True"
"641,-0.7892723355548015,0.8273772438659699,""Jensen, Mr. Hans Peder"",-0.8660542352620384,-0.5704718797539301,0.0,350050,-0.7500009534881984,True,False,True"
"642,1.266989801811655,-1.5661069258891576,""Sagesser, Mlle. Emma"",-0.45739313444462754,-0.5704718797539301,0.0,PC 17477,-0.2305564248178402,False,False,False"
"643,-0.7892723355548015,0.8273772438659699,""Skoog, Miss. Margit Elizabeth"",-0.048732033627216675,-0.5704718797539301,0.0,347088,0.8276780060300235,False,False,True"
"644,1.266989801811655,0.8273772438659699,""Foo, Mr. Choong"",-0.048732033627216675,-0.5704718797539301,0.0,1601,3.0782737413257553,True,False,True"
"645,1.266989801811655,0.8273772438659699,""Baclini, Miss. Eugenie"",-0.048732033627216675,3.2656824210819324,0.0,2666,0.14754409945265473,False,False,False"
"646,1.266989801811655,-1.5661069258891576,""Harper, Mr. Henry Sleeper"",1.9945734704598377,1.3476052706640012,0.0,PC 17572,-0.2305564248178402,True,False,False"
"647,-0.7892723355548015,0.8273772438659699,""Cor, Mr. Liudevit"",-0.9682195104663911,-0.5704718797539301,0.0,349231,-0.7467268788832456,True,False,True"
"648,1.266989801811655,-1.5661069258891576,""Simonius-Blumer, Col. Oberst Alfons"",-0.048732033627216675,-0.5704718797539301,0.0,13213,1.4258262511655875,True,False,False"
